Date ,Distance tested,Weather,Observer1,Observer2,Start time,End time, Z1  in front START, Z1  in front END,Z1 in front AVG,Z1 behind START,Z1 behind END,Z1 behind AVG,Z3 in front START,Z3 in front END,Z3 in front AVG,Z3 behind START,Z3 behind END,Z3 behind AVG,Z5 in front START,Z5 in front END,Z5 in front AVG,Z5 behind START,Z5 behind END,Z5 behind AVG,KI START total,KI END total,KI AVG total,Z2 START,Z2 END,Z2 AVG,Z4 START,Z4 END,Z4 AVG,SBI total START,SBI total END,SBI total AVG,Min,Max,Best Guess,Calves,Individuals Ided,Zone(s) traveled,ActivityState,Number_SH,Zone_SH,Number_SLF,Zone_SLF,Number_TS,Zone_TS,Number_Chuff,Zone_Chuff,Number Sf Events,SF_Zone,SF_Ind,Number Boats,Boat_Zone,Number Kayaks,Kayak_Zone,Tidal height,SF OE (5 min after),SF OE Zone,SF OE Number Individuals,Low tide time,Low tide height,Tidal height at beginning of setup,Tidal height at end of setup,NOTES
7/22/24,40,Sunny,Lauren,Grace,16:00,16:05,0,0,0,0,0,0,4,4,4,4,7,5.5,0,0,0,0,0,0,8,11,9.5,0,3,1.5,9,11,10,9,14,11.5,1,2,2,0,Hook; Koko,5;4,F,0,,1,5,0,,0,,1,4,2,0,,0,,-0.19,1,2,2,15:27,-0.36,1,0.3,Hook & Koko SF
7/22/24,40,Sunny,Lauren,Grace,16:10,16:15,0,0,0,0,0,0,1,2,1.5,7,6,6.5,0,0,0,0,0,0,8,8,8,6,6,6,7,7,7,13,13,13,3,4,3,0,Hook; Koko,2;4;5;3,F,2,5,2,2;5,0,,0,,0,,,0,,0,,-0.12,,,,15:27,-0.36,1,0.3,
7/23/24,80,Sunny,Cathryn,Grace,15:40,15:45,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,4,5,4.5,7,8,7.5,0,0,0,10,6,8,10,6,8,3,5,3,0,,5;4,,0,,0,,0,,0,,0,,,0,,0,,-0.22,,,,16:20,-0.34,0.5,0,
7/23/24,80,Sunny,Cathryn,Grace,15:50,15:55,0,0,0,0,0,0,0,0,0,1,1,1,3,3,3,8,1,4.5,12,5,8.5,0,0,0,6,4,5,6,4,5,3,5,3,0,,4,M,0,,0,,0,,1,4,0,,,0,,0,,-0.28,,,,16:20,-0.34,0.5,0,
7/23/24,80,Sunny,Cathryn,Grace,16:00,16:05,0,0,0,0,10,5,0,0,0,3,1,2,5,11,8,9,13,11,17,35,26,1,0,0.5,3,5,4,4,5,4.5,3,5,3,0,,2;4,F,0,,1,2,0,,0,,0,,,1,3;5,0,,-0.32,1,2,3,16:20,-0.34,0.5,0,
7/23/24,80,Sunny,Cathryn,Grace,16:10,16:15,2,0,1,3,0,1.5,0,0,0,1,0,0.5,38,24,31,5,4,4.5,49,28,38.5,0,0,0,6,5,5.5,6,5,5.5,3,4,3,0,,4,M,0,,0,,0,,1,5,0,,,1,4,0,,-0.34,,,,16:20,-0.34,0.5,0,
7/23/24,80,Sunny,Cathryn,Grace,16:20,16:25,0,0,0,0,0,0,0,0,0,0,0,0,35,36,35.5,4,5,4.5,39,41,40,0,0,0,1,6,3.5,1,6,3.5,3,4,4,0,,4;5,M,2,5,0,,0,,1,4,0,,,1,1,0,,-0.34,,,,16:20,-0.34,0.5,0,
7/23/24,80,Sunny,Cathryn,Grace,16:30,16:35,0,0,0,0,0,0,0,6,3,0,0,0,33,24,28.5,2,8,5,35,38,36.5,0,0,0,6,6,6,6,6,6,3,5,4,0,Hook,2;4;5,F,1,5,1,4,0,,0,,0,,,0,,0,,-0.34,,,,16:20,-0.34,0.5,0,
7/23/24,80,Sunny,Cathryn,Grace,16:40,16:45,0,0,0,4,0,2,0,2,1,0,0,0,22,19,20.5,2,3,2.5,28,24,26,0,0,0,6,6,6,6,6,6,3,5,4,0,,4;3,F,1,5,2,4;5,0,,0,,0,,,0,,0,,-0.27,,,,16:20,-0.34,0.5,0,ASU
7/23/24,80,Sunny,Cathryn,Grace,16:50,16:55,0,0,0,0,0,0,2,2,2,0,0,0,19,18,18.5,6,1,3.5,27,21,24,1,1,1,5,9,7,6,10,8,3,4,3,0,,4,,2,5,0,,0,,0,,0,,,0,,0,,-0.2,,,,16:20,-0.34,0.5,0,
7/23/24,80,Sunny,Cathryn,Grace,17:00,17:05,0,0,0,0,0,0,2,7,4.5,0,4,2,8,7,7.5,2,4,3,12,22,17,0,2,1,10,3,6.5,10,5,7.5,3,4,3,0,,3;1,T,0,,0,,0,,0,,0,,,0,,0,,-0.1,,,,16:20,-0.34,0.5,0,
7/23/24,80,Sunny,Cathryn,Grace,17:10,17:15,0,0,0,1,2,1.5,7,8,7.5,2,0,1,7,0,3.5,5,6,5.5,22,16,19,1,0,0.5,5,4,4.5,6,4,5,0,0,0,0,,,,,,,,,,,,,,,0,,0,,0.01,,,,16:20,-0.34,0.5,0,
7/23/24,80,Sunny,Cathryn,Grace,17:20,17:25,0,4,2,6,2,4,7,8,7.5,2,2,2,2,0,1,1,2,1.5,18,18,18,0,0,0,4,5,4.5,4,5,4.5,0,0,0,0,,,,,,,,,,,,,,,0,,0,,0.14,,,,16:20,-0.34,0.5,0,
8/2/24,60,Sunny,Lauren,Grace,12:40,12:45,1,1,1,3,3,3,3,3,3,12,12,12,0,0,0,2,2,2,21,21,21,3,3,3,10,10,10,13,13,13,0,0,0,0,,,,,,,,,,,,,,,0,,0,,0.08,,,,13:09,0.03,0.8,0.19,IA
8/2/24,60,Sunny,Lauren,Grace,12:50,12:55,2,2,2,0,0,0,2,2,2,14,14,14,0,0,0,1,1,1,19,19,19,7,7,7,4,4,4,11,11,11,0,0,0,0,,,,,,,,,,,,,,,0,,0,,0.05,,,,13:09,0.03,0.8,0.19,IA
8/2/24,60,Sunny,Lauren,Grace,13:00,13:05,2,2,2,0,0,0,3,3,3,17,17,17,0,0,0,0,0,0,22,22,22,0,0,0,7,7,7,7,7,7,0,0,0,0,,,,,,,,,,,,,,,0,,0,,0.03,,,,13:09,0.03,0.8,0.19,IA
8/2/24,60,Sunny,Lauren,Grace,13:10,13:15,4,4,4,0,0,0,0,0,0,23,23,23,0,0,0,0,0,0,27,27,27,0,0,0,6,6,6,6,6,6,2,3,2,0,,2,T,0,,0,,0,,0,,0,,,0,,0,,0.04,,,,13:09,0.03,0.8,0.19,IA
8/2/24,60,Sunny,Lauren,Grace,13:20,13:25,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,30,30,30,40,40,40,3,3,3,20,20,20,23,23,23,3,4,3,0,Hook; x3; SmallNick,4,T,0,,0,,0,,0,,0,,,0,,0,,0.08,,,,13:09,0.03,0.8,0.19,IA
8/2/24,60,Sunny,Lauren,Grace,13:30,13:35,0,0,0,1,1,1,7,7,7,0,0,0,16,16,16,2,2,2,26,26,26,0,0,0,20,20,20,20,20,20,0,0,0,0,,,,,,,,,,,,,,,0,,0,,0.12,,,,13:09,0.03,0.8,0.19,IA
8/2/24,60,Sunny,Lauren,Grace,13:40,13:45,0,0,0,1,1,1,3,3,3,3,3,3,4,4,4,0,0,0,11,11,11,0,0,0,6,6,6,6,6,6,0,0,0,0,,,,,,,,,,,,,,,1,1,0,,0.18,,,,13:09,0.03,0.8,0.19,IA
8/2/24,60,Sunny,Lauren,Grace,13:50,13:55,1,1,1,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,4,4,4,0,0,0,4,4,4,4,4,4,0,0,0,0,,,,,,,,,,,,,,,1,5,0,,0.27,,,,13:09,0.03,0.8,0.19,IA
8/2/24,60,Sunny,Lauren,Grace,14:00,14:05,1,1,1,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,2,2,2,2,2,2,0,0,0,0,,,,,,,,,,,,,,,1,1,0,,0.36,,,,13:09,0.03,0.8,0.19,IA
8/3/24,40,Windy,Dave,Grace,12:55,13:00,0,0,0,2,2,2,0,1,0.5,11,10,10.5,0,0,0,0,0,0,13,13,13,5,2,3.5,4,7,5.5,9,9,9,0,0,0,0,,,,,,,,,,,,,,,0,,5,1;3,0.38,,,,13:57,0.06,1.1,0.6,
8/3/24,40,Windy,Dave,Grace,13:05,13:10,0,0,0,2,8,5,0,2,1,11,9,10,0,0,0,2,2,2,15,21,18,4,4,4,8,10,9,12,14,13,3,4,4,0,,4;3,,3,3,1,3,0,,0,,0,,,0,,4,1;5,0.26,,,,13:57,0.06,1.1,0.6,
8/3/24,40,Windy,Dave,Grace,13:15,13:20,0,1,0.5,0,5,2.5,0,0,0,19,13,16,0,2,1,2,0,1,21,21,21,3,2,2.5,8,8,8,11,10,10.5,3,5,4,0,,3,F,0,,0,,0,,0,,1,3,4,0,,1,5,0.19,,,,13:57,0.06,1.1,0.6,
8/3/24,40,Windy,Dave,Grace,13:25,13:30,5,6,5.5,0,0,0,2,0,1,13,13,13,0,0,0,2,2,2,22,21,21.5,3,3,3,1,6,3.5,4,9,6.5,0,0,0,0,,,,,,,,,,,,,,,0,,1,5,0.13,,,,13:57,0.06,1.1,0.6,
8/3/24,40,Windy,Dave,Grace,13:35,13:40,6,6,6,0,0,0,0,0,0,7,7,7,0,2,1,0,2,1,13,17,15,3,0,1.5,7,7,7,10,7,8.5,0,0,0,0,,,,,,,,,,,,,,,0,,0,,0.09,,,,13:57,0.06,1.1,0.6,
8/3/24,40,Windy,Dave,Grace,13:45,13:50,6,0,3,0,0,0,0,0,0,8,6,7,2,2,2,2,2,2,18,10,14,0,0,0,8,3,5.5,8,3,5.5,0,0,0,0,,,,,,,,,,,,,,,0,,4,1,0.06,,,,13:57,0.06,1.1,0.6,
8/3/24,40,Windy,Dave,Grace,13:55,14:00,1,0,0.5,0,1,0.5,0,0,0,7,6,6.5,2,8,5,2,0,1,12,15,13.5,1,1,1,3,3,3,4,4,4,0,0,0,0,,,,,,,,,,,,,,,1,1,0,,0.06,,,,13:57,0.06,1.1,0.6,
8/3/24,40,Windy,Dave,Grace,14:05,14:10,1,0,0.5,0,0,0,2,0,1,6,6,6,4,5,4.5,0,2,1,13,13,13,4,4,4,4,6,5,8,10,9,0,0,0,0,,,,,,,,,,,,,,,0,,1,3,0.08,,,,13:57,0.06,1.1,0.6,
8/3/24,40,Windy,Dave,Grace,14:15,14:20,0,0,0,0,0,0,0,0,0,5,7,6,4,4,4,2,2,2,11,13,12,3,4,3.5,5,6,5.5,8,10,9,0,0,0,0,,,,,,,,,,,,,,,1,2,0,,0.11,,,,13:57,0.06,1.1,0.6,
8/3/24,40,Windy,Dave,Grace,14:25,14:30,0,0,0,0,3,1.5,0,0,0,9,7,8,0,0,0,0,0,0,9,10,9.5,5,5,5,6,7,6.5,11,12,11.5,0,0,0,0,,,,,,,,,,,,,,,1,2,1,3,0.17,,,,13:57,0.06,1.1,0.6,
8/3/24,40,Windy,Dave,Grace,14:35,14:40,0,0,0,0,0,0,1,0,0.5,7,8,7.5,0,0,0,0,0,0,8,8,8,4,4,4,9,9,9,13,13,13,0,0,0,0,,,,,,,,,,,,,,,1,2,0,,0.24,,,,13:57,0.06,1.1,0.6,
8/3/24,40,Windy,Dave,Grace,14:45,14:50,0,0,0,0,0,0,0,0,0,6,6,6,0,0,0,0,2,1,6,8,7,4,4,4,7,9,8,11,13,12,0,0,0,0,,,,,,,,,,,,,,,1,2,0,,0.34,,,,13:57,0.06,1.1,0.6,
8/3/24,40,Windy,Dave,Grace,14:55,15:00,0,0,0,1,0,0.5,2,2,2,4,4,4,0,0,0,0,1,0.5,7,7,7,5,5,5,8,7,7.5,13,12,12.5,0,0,0,0,,,,,,,,,,,,,,,1,2,0,,0.42,,,,13:57,0.06,1.1,0.6,
8/15/24,40,Sunny,Caroline,Grace,10:25,10:30,2,2,2,0,0,0,29,30,29.5,13,10,11.5,2,3,2.5,0,1,0.5,46,46,46,4,0,2,2,6,4,6,6,6,0,0,0,0,,,,,,,,,,,,,,,0,,1,3,0.59,,,,10:25,0.59,0.6,0.59,
8/15/24,40,Sunny,Caroline,Grace,10:35,10:40,2,2,2,2,0,1,27,26,26.5,14,13,13.5,13,9,11,2,3,2.5,60,53,56.5,2,2,2,18,15,16.5,20,17,18.5,0,0,0,0,,,,,,,,,,,,,,,0,,1,2,0.61,,,,10:25,0.59,0.6,0.59,
8/15/24,40,Sunny,Caroline,Grace,10:45,10:50,4,4,4,0,1,0.5,31,36,33.5,12,8,10,14,8,11,0,3,1.5,61,60,60.5,2,0,1,15,17,16,17,17,17,0,0,0,0,,,,,,,,,,,,,,,0,,1,3,0.64,,,,10:25,0.59,0.6,0.59,
8/15/24,40,Sunny,Caroline,Grace,10:55,11:00,4,2,3,0,0,0,29,31,30,9,9,9,6,3,4.5,2,9,5.5,50,54,52,0,0,0,12,11,11.5,12,11,11.5,0,0,0,0,,,,,,,,,,,,,,,1,3;2,1,3,0.68,,,,10:25,0.59,0.6,0.59,
8/15/24,40,Sunny,Caroline,Grace,11:05,11:10,2,12,7,0,0,0,30,18,24,7,7,7,3,2,2.5,6,1,3.5,48,40,44,0,0,0,17,14,15.5,17,14,15.5,0,0,0,0,,,,,,,,,,,,,,,1,5;2,1,1,0.75,,,,10:25,0.59,0.6,0.59,
8/15/24,40,Sunny,Caroline,Grace,11:15,11:20,12,12,12,0,0,0,7,7,7,2,2,2,13,13,13,4,4,4,38,38,38,1,1,1,15,15,15,16,16,16,0,0,0,0,,,,,,,,,,,,,,,1,1,1,1,0.82,,,,10:25,0.59,0.6,0.59,IA
8/15/24,40,Sunny,Caroline,Grace,11:25,11:30,8,3,5.5,4,0,2,12,13,12.5,13,10,11.5,5,8,6.5,0,5,2.5,42,39,40.5,5,3,4,12,10,11,17,13,15,0,0,0,0,,,,,,,,,,,,,,,0,,0,,0.92,,,,10:25,0.59,0.6,0.59,
8/15/24,40,Sunny,Caroline,Grace,11:35,11:40,0,0,0,0,0,0,6,0,3,7,6,6.5,5,8,6.5,0,0,0,18,14,16,1,2,1.5,17,18,17.5,18,20,19,0,0,0,0,,,,,,,,,,,,,,,0,,0,,1.03,,,,10:25,0.59,0.6,0.59,
8/15/24,40,Sunny,Caroline,Grace,11:45,11:50,0,2,1,0,0,0,7,0,3.5,2,2,2,3,10,6.5,5,3,4,17,17,17,5,5,5,10,10,10,15,15,15,0,0,0,0,,,,,,,,,,,,,,,0,,2,1,1.15,,,,10:25,0.59,0.6,0.59,
8/15/24,40,Sunny,Caroline,Grace,11:55,12:00,0,0,0,0,0,0,0,4,2,2,2,2,8,2,5,0,3,1.5,10,11,10.5,10,7,8.5,15,9,12,25,16,20.5,0,0,0,0,,,,,,,,,,,,,,,0,,0,,1.28,,,,10:25,0.59,0.6,0.59,
8/15/24,40,Sunny,Caroline,Grace,12:05,12:10,0,0,0,0,0,0,3,6,4.5,9,9,9,3,3,3,0,0,0,15,18,16.5,0,0,0,10,12,11,10,12,11,2,3,3,0,Hook,3,,2,3,0,,0,,0,,0,,,0,,0,,1.42,,,,10:25,0.59,0.6,0.59,
8/15/24,40,Sunny,Caroline,Grace,12:15,12:20,0,2,1,0,0,0,9,0,4.5,2,6,4,3,7,5,0,1,0.5,14,16,15,0,1,0.5,7,4,5.5,7,5,6,2,3,2,0,,3,T,0,,0,,0,,0,,0,,,0,,0,,1.58,,,,10:25,0.59,0.6,0.59,
8/15/24,40,Sunny,Caroline,Grace,12:25,12:30,0,0,0,0,0,0,0,0,0,3,2,2.5,0,5,2.5,5,0,2.5,8,7,7.5,2,2,2,3,3,3,5,5,5,0,0,0,0,,,,,,,,,,,,,,,0,,0,,1.73,,,,10:25,0.59,0.6,0.59,
8/16/24,60,Sunny,Cathryn,Grace,10:45,10:50,1,2,1.5,0,0,0,15,8,11.5,4,9,6.5,3,2,2.5,3,0,1.5,26,21,23.5,2,2,2,9,9,9,11,11,11,0,0,0,0,,,,,,,,,,,,,,,0,,0,,0.5,,,,11:25,0.4,0.8,0.6,
8/16/24,60,Sunny,Cathryn,Grace,10:55,11:00,3,4,3.5,0,0,0,4,7,5.5,6,3,4.5,2,10,6,5,0,2.5,20,24,22,2,3,2.5,8,13,10.5,10,16,13,0,0,0,0,,,,,,,,,,,,,,,0,,0,,0.45,,,,11:25,0.4,0.8,0.6,
8/16/24,60,Sunny,Cathryn,Grace,11:05,11:10,4,7,5.5,0,0,0,6,8,7,3,3,3,4,3,3.5,2,0,1,19,21,20,1,1,1,14,14,14,15,15,15,0,0,0,0,,,,,,,,,,,,,,,0,,1,1,0.41,,,,11:25,0.4,0.8,0.6,
8/16/24,60,Sunny,Cathryn,Grace,11:15,11:20,7,1,4,1,0,0.5,7,12,9.5,7,5,6,3,2,2.5,0,0,0,25,20,22.5,2,1,1.5,17,17,17,19,18,18.5,0,0,0,0,,,,,,,,,,,,,,,0,,2,1,0.4,,,,11:25,0.4,0.8,0.6,
8/16/24,60,Sunny,Cathryn,Grace,11:25,11:30,2,4,3,0,0,0,13,19,16,7,3,5,7,5,6,0,0,0,29,31,30,1,1,1,15,16,15.5,16,17,16.5,0,0,0,0,,,,,,,,,,,,,,,0,,2,1,0.4,,,,11:25,0.4,0.8,0.6,
8/16/24,60,Sunny,Cathryn,Grace,11:35,11:40,3,3,3,0,0,0,6,7,6.5,10,10,10,8,12,10,1,2,1.5,28,34,31,1,3,2,16,22,19,17,25,21,0,0,0,0,,,,,,,,,,,,,,,0,,0,,0.41,,,,11:25,0.4,0.8,0.6,
8/16/24,60,Sunny,Cathryn,Grace,11:45,11:50,1,4,2.5,0,7,3.5,0,5,2.5,12,8,10,9,13,11,8,1,4.5,30,38,34,6,5,5.5,22,26,24,28,31,29.5,0,0,0,0,,,,,,,,,,,,,,,0,,2,1,0.45,,,,11:25,0.4,0.8,0.6,
8/16/24,60,Sunny,Cathryn,Grace,11:55,12:00,0,2,1,0,1,0.5,4,1,2.5,6,6,6,12,8,10,1,3,2,23,21,22,5,5,5,22,23,22.5,27,28,27.5,0,0,0,0,,,,,,,,,,,,,,,0,,2,3,0.49,,,,11:25,0.4,0.8,0.6,
8/16/24,60,Sunny,Cathryn,Grace,12:05,12:10,0,0,0,0,0,0,0,0,0,3,5,4,8,9,8.5,4,0,2,15,14,14.5,5,5,5,23,11,17,28,16,22,0,0,0,0,,,,,,,,,,,,,,,0,,4,1,0.56,,,,11:25,0.4,0.8,0.6,
8/16/24,60,Sunny,Cathryn,Grace,12:15,12:20,0,2,1,0,5,2.5,0,3,1.5,5,2,3.5,9,3,6,0,0,0,14,15,14.5,5,3,4,14,16,15,19,19,19,0,0,0,0,,,,,,,,,,,,,,,0,,0,,0.65,,,,11:25,0.4,0.8,0.6,
8/16/24,60,Sunny,Cathryn,Grace,12:25,12:30,1,0,0.5,0,0,0,6,0,3,2,1,1.5,2,7,4.5,0,2,1,11,10,10.5,4,5,4.5,15,16,15.5,19,21,20,2,3,2,0,Hook,2;5,,1,5,0,,0,,1,3,0,,,0,,0,,0.75,,,,11:25,0.4,0.8,0.6,
8/16/24,60,Sunny,Cathryn,Grace,12:35,12:40,0,0,0,0,0,0,0,5,2.5,1,6,3.5,7,1,4,2,1,1.5,10,13,11.5,1,4,2.5,20,16,18,21,20,20.5,2,3,2,0,,3;1,T,1,3,1,3,0,,0,,0,,,0,,0,,0.86,,,,11:25,0.4,0.8,0.6,
8/18/24,80,"Sunny, Windy",Caroline,Grace,11:25,11:30,1,1,1,2,3,2.5,0,0,0,3,7,5,0,1,0.5,4,0,2,10,12,11,0,0,0,6,6,6,6,6,6,0,0,0,0,,,,,,,,,,,,,,,0,,0,,1.17,,,,13:24,-0.08,2,1.5,
8/18/24,80,"Sunny, Windy",Caroline,Grace,11:35,11:40,1,3,2,2,2,2,0,0,0,5,5,5,0,0,0,0,0,0,8,10,9,0,0,0,6,6,6,6,6,6,0,0,0,0,,,,,,,,,,,,,,,0,,0,,0.98,,,,13:24,-0.08,2,1.5,
8/18/24,80,"Sunny, Windy",Caroline,Grace,11:45,11:50,1,1,1,0,0,0,4,5,4.5,9,4,6.5,3,6,4.5,0,0,0,17,16,16.5,0,0,0,6,6,6,6,6,6,0,0,0,0,,,,,,,,,,,,,,,0,,0,,0.79,,,,13:24,-0.08,2,1.5,
8/18/24,80,"Sunny, Windy",Caroline,Grace,11:55,12:00,1,1,1,0,0,0,4,4,4,4,3,3.5,7,7,7,0,1,0.5,16,16,16,0,0,0,8,8,8,8,8,8,0,0,0,0,,,,,,,,,,,,,,,1,1,0,,0.62,,,,13:24,-0.08,2,1.5,
8/18/24,80,"Sunny, Windy",Caroline,Grace,12:05,12:10,1,1,1,0,0,0,4,4,4,5,5,5,5,5,5,0,0,0,15,15,15,0,0,0,12,7,9.5,12,7,9.5,0,0,0,0,,,,,,,,,,,,,,,0,,0,,0.47,,,,13:24,-0.08,2,1.5,
8/18/24,80,"Sunny, Windy",Caroline,Grace,12:15,12:20,5,5,5,2,2,2,3,3,3,2,3,2.5,2,2,2,1,0,0.5,15,15,15,0,0,0,9,9,9,9,9,9,0,0,0,0,,,,,,,,,,,,,,,0,,0,,0.34,,,,13:24,-0.08,2,1.5,
8/18/24,80,"Sunny, Windy",Caroline,Grace,12:25,12:30,3,3,3,2,2,2,3,2,2.5,4,4,4,3,3,3,1,0,0.5,16,14,15,0,0,0,9,8,8.5,9,8,8.5,0,0,0,0,,,,,,,,,,,,,,,0,,0,,0.21,,,,13:24,-0.08,2,1.5,
8/18/24,80,"Sunny, Windy",Caroline,Grace,12:35,12:40,3,0,1.5,0,0,0,1,0,0.5,4,8,6,3,2,2.5,0,0,0,11,10,10.5,0,0,0,6,17,11.5,6,17,11.5,0,0,0,0,,,,,,,,,,,,,,,0,,0,,0.12,,,,13:24,-0.08,2,1.5,
8/18/24,80,"Sunny, Windy",Caroline,Grace,12:45,12:50,0,0,0,0,0,0,2,3,2.5,7,7,7,3,3,3,0,0,0,12,13,12.5,0,0,0,17,17,17,17,17,17,0,0,0,0,,,,,,,,,,,,,,,0,,0,,0.04,,,,13:24,-0.08,2,1.5,
8/18/24,80,"Sunny, Windy",Caroline,Grace,12:55,13:00,0,1,0.5,0,0,0,6,4,5,2,2,2,2,8,5,11,3,7,21,18,19.5,5,2,3.5,12,15,13.5,17,17,17,0,0,0,0,,,,,,,,,,,,,,,0,,0,,-0.02,,,,13:24,-0.08,2,1.5,
8/18/24,80,"Sunny, Windy",Caroline,Grace,13:05,13:10,0,6,3,0,0,0,10,7,8.5,2,7,4.5,5,2,3.5,3,3,3,20,25,22.5,2,0,1,15,15,15,17,15,16,0,0,0,0,,,,,,,,,,,,,,,0,,0,,-0.06,,,,13:24,-0.08,2,1.5,
8/18/24,80,"Sunny, Windy",Caroline,Grace,13:15,13:20,0,2,1,0,0,0,2,0,1,2,2,2,7,7,7,3,3,3,14,14,14,0,2,1,17,15,16,17,17,17,0,0,0,0,,,,,,,,,,,,,,,0,,0,,-0.08,,,,13:24,-0.08,2,1.5,
8/18/24,80,"Sunny, Windy",Caroline,Grace,13:25,13:30,6,0,3,4,0,2,0,0,0,2,2,2,0,13,6.5,3,3,3,15,18,16.5,0,0,0,11,7,9,11,7,9,0,0,0,0,,,,,,,,,,,,,,,0,,0,,-0.07,,,,13:24,-0.08,2,1.5,
8/18/24,80,"Sunny, Windy",Caroline,Grace,13:35,13:40,1,0,0.5,0,0,0,0,0,0,1,3,2,12,14,13,4,4,4,18,21,19.5,0,0,0,7,11,9,7,11,9,0,0,0,0,,,,,,,,,,,,,,,0,,0,,-0.05,,,,13:24,-0.08,2,1.5,
8/18/24,80,"Sunny, Windy",Caroline,Grace,13:45,13:50,0,0,0,0,0,0,0,0,0,3,3,3,13,11,12,3,3,3,19,17,18,0,0,0,11,11,11,11,11,11,0,0,0,0,,,,,,,,,,,,,,,0,,0,,-0.01,,,,13:24,-0.08,2,1.5,
8/20/24,0,Sunny,Grace,Grace,13:40,13:45,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,2,2,2,0,1,0.5,14,10,12,14,11,12.5,3,4,3,0,,5;3,,10,5;3,0,,0,,0,,0,,,1,,0,,0.52,,,,15:14,-0.36,0.57,0.52,Boat speeding
8/20/24,0,Sunny,Grace,Grace,13:50,13:55,0,0,0,1,1,1,0,0,0,4,4,4,0,0,0,0,0,0,5,5,5,0,2,1,9,9,9,9,11,10,3,4,3,0,,1,,0,,1,1,0,,0,,1,1,3,0,,4,1,0.36,,,,15:14,-0.36,0.57,0.52,
8/20/24,0,Sunny,Grace,Grace,14:00,14:05,0,0,0,1,1,1,0,0,0,2,2,2,0,0,0,0,0,0,3,3,3,2,0,1,9,6,7.5,11,6,8.5,3,4,4,0,,1,S,0,,1,1,0,,0,,0,,,0,,4,1,0.18,,,,15:14,-0.36,0.57,0.52,very close to kayaks
8/20/24,0,Sunny,Grace,Grace,14:10,14:15,0,0,0,1,5,3,0,0,0,2,1,1.5,0,0,0,0,0,0,3,6,4.5,0,0,0,10,8,9,10,8,9,3,4,4,0,,1,,1,1,0,,0,,1,1,0,,,0,,4,1,0.04,,,,15:14,-0.36,0.57,0.52,
8/20/24,0,Sunny,Grace,Grace,14:20,14:25,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,2,1,5,7,6,0,0,0,7,11,9,7,11,9,3,4,4,0,,1;3,S,1,1,0,,0,,0,,1,3,2,0,,0,,-0.07,,,,15:14,-0.36,0.57,0.52,
8/20/24,0,Sunny,Grace,Grace,14:30,14:35,0,0,0,1,5,3,0,0,0,8,3,5.5,0,0,0,0,0,0,9,8,8.5,0,0,0,11,16,13.5,11,16,13.5,0,0,0,0,,,,,,,,,,,,,,,0,,0,,-0.18,,,,15:14,-0.36,0.57,0.52,
8/20/24,0,Sunny,Grace,Grace,14:40,14:45,0,0,0,5,0,2.5,0,0,0,2,4,3,0,0,0,0,0,0,7,4,5.5,0,0,0,17,14,15.5,17,14,15.5,3,4,4,0,Hook,1;3,,10,3,0,,0,,0,,0,,,0,,4,1,-0.26,,,,15:14,-0.36,0.57,0.52,
8/20/24,0,Sunny,Grace,Grace,14:50,14:55,0,0,0,0,0,0,0,0,0,4,9,6.5,0,0,0,0,0,0,4,9,6.5,0,0,0,8,9,8.5,8,9,8.5,3,4,3,0,,3;2;4,F,3,3,0,,0,,0,,2,3;4,3,0,,12,3;1,-0.32,,,,15:14,-0.36,0.57,0.52,
8/20/24,0,Sunny,Grace,Grace,15:00,15:05,0,0,0,0,0,0,0,0,0,8,8,8,0,0,0,0,0,0,8,8,8,0,0,0,9,7,8,9,7,8,3,4,3,0,,1,F,0,,0,,0,,0,,1,1,3,0,,14,3,-0.35,,,,15:14,-0.36,0.57,0.52,
8/20/24,0,Sunny,Grace,Grace,15:10,15:15,0,0,0,0,0,0,0,0,0,8,0,4,0,0,0,0,8,4,8,8,8,0,0,0,10,8,9,10,8,9,4,6,4,0,,3;2;4,,0,,0,,0,,0,,1,4,4,0,,12,1;3,-0.36,,,,15:14,-0.36,0.57,0.52,
8/20/24,0,Sunny,Grace,Grace,15:20,15:25,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,8,0,4,8,1,4.5,0,0,0,7,7,7,7,7,7,3,5,4,0,,5;3;1,T,0,,0,,0,,0,,2,5;3,4;3,0,,12,1,-0.34,,,,15:14,-0.36,0.57,0.52,
8/20/24,0,Sunny,Grace,Grace,15:30,15:35,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,8,5,6.5,8,5,6.5,0,0,0,0,,,,,,,,,,,,,,,0,,0,,-0.33,,,,15:14,-0.36,0.57,0.52,
8/20/24,0,Sunny,Grace,Grace,15:40,15:45,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,6,4,5,6,4,5,0,0,0,0,,,,,,,,,,,,,,,0,,0,,-0.24,,,,15:14,-0.36,0.57,0.52,
